40.058647,-83.013214
40.05081,-83.016945
40.043481,-83.009679
40.036531,-83.013044
40.037466,-82.992693
40.037904,-82.983691
40.027692,-82.985751
40.028281,-83.018777
40.028493,-83.006567
40.021618,-83.009028
40.015638,-83.004983
40.019301,-82.987923
40.009354,-82.982958
40.005115,-82.973757
40.026562,-82.976374
40.025911,-82.964318
40.015972,-82.973707
40.016265,-82.962393
40.009253,-83.003793
40.008875,-83.01366
39.999196,-83.012104
40.002792,-83.025794
40.003645,-83.003078
39.998268,-83.001966
39.996943,-82.981027
39.992213,-82.978078
39.992023,-82.998683
39.991646,-83.003687
39.992512,-83.011387
39.987992,-83.011625
39.989168,-83.034617
39.989377,-83.047595
39.981976,-83.014023
39.979212,-83.005806
39.98207,-83.000956
39.983276,-82.979268
39.989946,-82.94831
39.972895,-82.954476
39.988429,-82.924318
39.979204,-82.922079
39.969143,-82.911014
39.969315,-82.918532
39.962852,-82.908311
39.95392,-82.919786
39.951744,-82.910906
39.944113,-82.928696
39.972244,-82.965538
39.974733,-82.975591
39.968925,-82.996325
39.976045,-83.013753
39.96837,-82.974557
39.961658,-82.957931
39.962476,-82.973924
39.958596,-82.991563
39.95671,-83.015028
39.975639,-83.055876
39.958151,-83.071858
39.949476,-83.084008
39.949787,-83.073173
39.95009,-83.06428
39.940296,-83.073704
39.942179,-83.06196
39.947206,-83.049341
39.953959,-83.028897
39.942544,-83.01898
39.950152,-82.990859
39.955568,-82.972187
39.955368,-82.95749
39.95102,-82.956868
39.946149,-82.962116
39.946969,-82.977699
39.939921,-82.978683
39.945377,-82.991965
39.937986,-82.989868
39.931917,-82.99066
39.939638,-82.969227
39.93147,-82.979049
39.926472,-82.9897
40.078546,-83.121504
40.07625,-83.159725
40.128948,-83.128563
40.039446,-83.081386
40.042784,-83.060172
40.025084,-83.055263
40.023389,-83.078244
40.052598,-83.080138
40.066786,-83.054044
40.055361,-83.051599
40.059518,-83.071499
40.087076,-83.102206
40.074446,-83.096989
40.117984,-83.083205
40.12132,-83.075741
40.105559,-83.082855
40.100543,-83.068445
40.124406,-83.048481
40.102865,-83.046725
40.132178,-83.080984
40.132131,-83.066363
40.067868,-83.083225
40.072173,-83.069725
40.012132,-83.080104
40.013018,-83.059762
40.00293,-83.062011
39.995584,-83.057919
40.088384,-83.013288
40.102473,-83.025889
40.099926,-83.009636
40.079255,-83.011277
40.070832,-83.02611
40.073479,-83.009859
40.085413,-83.026107
40.080132,-82.993093
40.080007,-82.982173
40.066315,-82.98622
40.082618,-82.963862
40.072333,-82.962923
40.063978,-82.966884
40.10398,-82.973208
40.095582,-82.979728
40.100535,-82.964715
40.092052,-82.95859
40.077569,-83.043874
40.119665,-82.963924
40.122259,-82.933842
40.124383,-82.917789
40.128013,-83.024213
40.12241,-83.002558
40.132082,-83.001444
40.123115,-82.978033
40.126363,-82.986959
40.070629,-82.943454
40.066717,-82.929359
40.097908,-82.939538
40.08623,-82.938604
40.090136,-82.917059
40.065843,-82.873296
40.118473,-82.901515
40.105194,-82.90318
40.089379,-82.900566
40.071746,-82.913817
40.120476,-82.824162
40.068685,-82.896728
40.102384,-82.790589
40.105043,-82.825681
40.094446,-82.851183
40.065738,-82.852589
40.075491,-82.824292
40.044631,-82.846107
40.0343,-82.81239
39.991356,-82.799389
40.008682,-82.79409
40.025506,-82.89838
40.015738,-82.888665
40.020604,-82.871219
40.010461,-82.852863
40.043464,-82.8783
40.041943,-82.895683
40.008059,-82.960888
40.005337,-82.945086
40.019379,-82.949446
40.054155,-82.948883
40.054889,-82.934284
40.042723,-82.942273
40.031649,-82.950056
40.007995,-82.929393
40.026422,-82.92166
40.037414,-82.968845
40.055154,-82.964556
40.046435,-82.966287
40.057762,-82.986112
40.050757,-82.986504
40.034915,-83.043237
40.050987,-83.03826
40.023048,-83.029773
39.995399,-83.041311
40.043676,-83.170095
40.045935,-83.146646
40.024111,-83.13913
40.01427,-83.147955
39.998728,-83.101931
40.056171,-83.117289
40.027952,-83.109114
39.991098,-83.162562
39.997083,-83.148968
39.97956,-83.224494
39.957405,-83.129705
39.94704,-83.129876
39.939607,-83.149441
39.960141,-83.156518
39.972208,-83.15161
39.914396,-83.138651
39.932307,-83.167598
39.93969,-83.134255
39.93376,-83.133582
39.957572,-83.093454
39.944766,-83.115969
39.975766,-83.078551
39.980784,-83.099563
39.942008,-83.100089
39.93575,-83.095453
39.936291,-83.08293
39.934292,-83.064122
39.93611,-83.043238
39.925466,-83.041267
39.927237,-83.110895
39.92302,-83.080752
39.910576,-83.071345
39.906188,-83.035663
39.982415,-83.053664
39.979644,-83.036442
39.937984,-82.9571
39.92781,-82.965388
39.929093,-82.947461
39.906404,-82.97664
39.910185,-82.950317
39.899956,-82.956804
39.906821,-82.992253
39.88556,-82.992877
39.884573,-82.977398
39.952598,-82.93395
39.968025,-82.937554
39.969133,-82.928594
39.980135,-82.866548
39.963844,-82.898841
39.965265,-82.890059
39.969162,-82.880632
39.958004,-82.882407
39.949766,-82.863455
39.939488,-82.857494
39.949195,-82.890125
39.944683,-82.875309
39.940893,-82.884938
39.924913,-82.889991
39.917989,-82.874153
39.947961,-82.901559
39.937488,-82.919792
39.942569,-82.903915
39.936514,-82.901989
39.929203,-82.924091
39.924438,-82.904406
39.958599,-82.867242
39.96542,-82.866687
39.959162,-82.846977
39.968197,-82.82741
39.943983,-82.840112
39.924615,-82.852459
39.915692,-82.849898
39.919199,-82.821757
39.967059,-82.813291
39.963914,-82.800184
39.947189,-82.823809
39.949818,-82.811526
39.947352,-82.790782
39.93785,-82.822093
39.970444,-82.793507
39.909947,-82.857143
39.903592,-82.86841
39.900217,-82.906718
39.855676,-82.887985
39.847382,-82.815503
39.875988,-82.912461
39.830933,-82.859494
39.878976,-82.951466
39.855555,-82.975568
39.88444,-83.092078
39.887793,-83.078804
39.877587,-83.078379
39.889718,-83.066767
39.849317,-83.050359
39.861408,-83.087099
39.895994,-83.112766
39.853459,-83.177878
40.094447,-82.991825
40.088993,-82.880231
40.042449,-82.920731
39.887865,-82.828324
39.826778,-82.94305
40.124213,-83.16048
40.113609,-83.140998
40.014743,-83.175587
40.014184,-83.16279
40.064607,-83.013615
40.005008,-82.880775
