40.14711,-82.99166
40.03307,-82.9108
40.0628,-82.86384
39.93482,-82.96439
39.97294,-82.90492
39.85339,-82.82836
40.06197,-83.01954
39.98021,-82.83706
40.05346,-83.04959
39.92685,-82.83133
39.93255,-83.04771
39.99479,-83.01454
39.91065,-82.7787
40.0308,-82.96408
39.87852,-83.05881
39.9522,-82.98268
40.10315,-83.16106
39.9522,-83.12981
39.89239,-82.99631
39.95984,-83.00023
39.98504,-82.79316
39.9321,-83.04883
40.00626,-83.0093
39.92746,-83.08989
39.95737,-83.04056
39.90957,-82.82432
39.94643,-82.90669
40.09795,-82.81757
39.95544,-82.87556
39.98881,-83.04485
39.95482,-82.82853
39.95119,-83.15249
40.02082,-83.06129
40.06112,-82.98667
40.0299,-83.16088
40.07325,-83.01896
39.95702,-82.93121
40.0633,-83.04422
40.0645,-83.09331
40.05639,-82.88702
39.93538,-82.98364
40.08685,-82.96064
40.01692,-83.01201
39.92267,-82.78422
39.97656,-83.01095
39.94692,-82.91602
39.89129,-82.99679
39.97207,-82.91307
40.05915,-82.95304
40.11732,-83.06784
39.98887,-83.0463
40.00327,-83.13951
39.83914,-83.07403
40.03098,-82.96407
40.08679,-82.9597
40.14656,-82.99214
39.97294,-82.90492
39.8786,-83.06014
39.92822,-83.0904
39.89053,-83.08641
39.9549,-83.07443
40.01957,-82.89057
40.08023,-82.81343
39.955953,-82.772567
40.03293,-83.17885
40.05497,-83.06954
40.09283,-83.01786
40.11825,-83.09035
40.02396,-83.05854
40.0318,-83.11687
39.95496,-82.81952
40.04054,-82.86471
39.95548,-82.87725
40.09913,-83.12226
40.14123,-82.97906
40.03183,-83.13901
40.12619,-82.98059
39.93091,-83.14456
